Shipment_ID,Warehouse_ID,Carrier,Origin,Destination,Freight_Cost,Delivery_Days,,,
SHP04208,WH4,FedEx,Mumbai,Delhi,16892,5,,,
SHP04209,WH3,FedEx,Chennai,Bangalore,19960,3,,,
SHP04210,WH7,UPS,Chennai,Bangalore,6965,1,,,
SHP04211,WH4,BlueDart,Mumbai,Delhi,8261,2,,,
SHP04212,WH2,FedEx,Pune,Hyderabad,3501,5,,,
SHP04213,WH7,DHL,Mumbai,Delhi,4827,3,,,
SHP04214,WH5,FedEx,Chennai,Bangalore,8770,5,,,
SHP04215,WH4,DHL,Pune,Hyderabad,8663,7,,,
SHP04216,WH7,FedEx,Mumbai,Delhi,11243,8,,,
SHP04217,WH2,FedEx,Mumbai,Delhi,1702,3,,,
SHP04218,WH7,FedEx,Mumbai,Delhi,8321,3,,,
SHP04219,WH6,FedEx,Mumbai,Delhi,7634,3,,,
SHP04220,WH5,UPS,Mumbai,Delhi,4312,7,,,
SHP04221,WH5,DHL,Mumbai,Delhi,3503,7,,,
SHP04222,WH3,FedEx,Chennai,Bangalore,19394,5,,,
SHP04223,WH7,FedEx,Chennai,Bangalore,9437,4,,,
SHP04224,WH3,BlueDart,Mumbai,Delhi,7979,7,,,
SHP04225,WH8,FedEx,Chennai,Bangalore,15754,2,,,
SHP04226,WH1,FedEx,Chennai,Bangalore,13144,4,,,
SHP04227,WH4,DHL,Mumbai,Delhi,19312,7,,,
SHP04228,WH8,UPS,Mumbai,Delhi,9786,6,,,
SHP04229,WH4,DHL,Pune,Hyderabad,6059,2,,,
SHP04230,WH7,FedEx,Chennai,Bangalore,10959,2,,,
SHP04231,WH3,FedEx,Chennai,Bangalore,11887,4,,,
SHP04232,WH7,FedEx,Pune,Hyderabad,7303,7,,,
SHP04233,WH4,UPS,Pune,Hyderabad,14705,1,,,
SHP04234,WH8,DHL,Pune,Hyderabad,15098,7,,,
SHP04235,WH4,BlueDart,Chennai,Bangalore,19868,8,,,
SHP04236,WH2,UPS,Pune,Hyderabad,9849,7,,,
SHP04237,WH3,BlueDart,Pune,Hyderabad,16549,1,,,
SHP04238,WH6,UPS,Mumbai,Delhi,4837,9,,,
SHP04239,WH2,DHL,Pune,Hyderabad,7685,6,,,
SHP04240,WH6,DHL,Pune,Hyderabad,1043,3,,,
SHP04241,WH8,UPS,Chennai,Bangalore,8062,1,,,
SHP04242,WH1,DHL,Mumbai,Delhi,3109,1,,,
SHP04243,WH4,UPS,Pune,Hyderabad,17060,2,,,
SHP04244,WH2,DHL,Pune,Hyderabad,1181,7,,,
SHP04245,WH3,BlueDart,Chennai,Bangalore,16050,6,,,
SHP04246,WH6,DHL,Chennai,Bangalore,10674,9,,,
SHP04247,WH6,BlueDart,Mumbai,Delhi,14406,8,,,
SHP04248,WH1,UPS,Pune,Hyderabad,3023,4,,,
SHP04249,WH1,FedEx,Pune,Hyderabad,14919,4,,,
SHP04250,WH7,UPS,Pune,Hyderabad,16631,6,,,
SHP04251,WH8,UPS,Chennai,Bangalore,12785,7,,,
SHP04252,WH6,BlueDart,Pune,Hyderabad,1851,5,,,
SHP04253,WH4,UPS,Chennai,Bangalore,1290,5,,,
SHP04254,WH8,UPS,Mumbai,Delhi,3890,2,,,
SHP04255,WH2,DHL,Chennai,Bangalore,14822,4,,,
SHP04256,WH3,FedEx,Pune,Hyderabad,8577,8,,,
SHP04257,WH3,DHL,Chennai,Bangalore,1189,2,,,
SHP04258,WH4,DHL,Mumbai,Delhi,6100,1,,,
SHP04259,WH7,BlueDart,Mumbai,Delhi,4713,9,,,
SHP04260,WH3,BlueDart,Chennai,Bangalore,5369,8,,,
SHP04261,WH2,FedEx,Pune,Hyderabad,18172,7,,,
SHP04262,WH1,BlueDart,Chennai,Bangalore,15746,6,,,
SHP04263,WH1,UPS,Pune,Hyderabad,18473,6,,,
SHP04264,WH1,BlueDart,Chennai,Bangalore,6499,7,,,
SHP04265,WH3,DHL,Chennai,Bangalore,14658,4,,,
SHP04266,WH6,DHL,Mumbai,Delhi,19133,2,,,
SHP04267,WH3,UPS,Chennai,Bangalore,6534,5,,,
SHP04268,WH3,BlueDart,Mumbai,Delhi,14999,3,,,
SHP04269,WH5,FedEx,Chennai,Bangalore,16951,2,,,
SHP04270,WH6,FedEx,Pune,Hyderabad,15161,1,,,
SHP04271,WH4,FedEx,Mumbai,Delhi,17896,5,,,
SHP04272,WH6,FedEx,Pune,Hyderabad,1100,1,,,
SHP04273,WH7,BlueDart,Chennai,Bangalore,18131,4,,,
SHP04274,WH6,BlueDart,Chennai,Bangalore,1456,1,,,
SHP04275,WH1,FedEx,Pune,Hyderabad,2355,7,,,
SHP04276,WH5,FedEx,Pune,Hyderabad,8831,7,,,
SHP04277,WH1,FedEx,Mumbai,Delhi,19039,3,,,
SHP04278,WH7,UPS,Mumbai,Delhi,4330,3,,,
SHP04279,WH3,BlueDart,Chennai,Bangalore,9609,1,,,
SHP04280,WH6,DHL,Mumbai,Delhi,18946,1,,,
SHP04281,WH2,UPS,Chennai,Bangalore,1793,4,,,
SHP04282,WH7,FedEx,Pune,Hyderabad,10661,9,,,
SHP04283,WH4,BlueDart,Pune,Hyderabad,9563,4,,,
SHP04284,WH5,DHL,Mumbai,Delhi,19985,6,,,
SHP04285,WH7,DHL,Chennai,Bangalore,13530,5,,,
SHP04286,WH8,UPS,Mumbai,Delhi,2094,6,,,
SHP04287,WH6,BlueDart,Pune,Hyderabad,11423,1,,,
SHP04288,WH6,DHL,Pune,Hyderabad,7274,5,,,
SHP04289,WH3,FedEx,Chennai,Bangalore,18867,6,,,
SHP04290,WH6,FedEx,Mumbai,Delhi,8009,9,,,
SHP04291,WH3,BlueDart,Mumbai,Delhi,17216,4,,,
SHP04292,WH8,BlueDart,Mumbai,Delhi,3959,9,,,
SHP04293,WH3,FedEx,Mumbai,Delhi,10619,2,,,
SHP04294,WH3,BlueDart,Pune,Hyderabad,17100,9,,,
SHP04295,WH8,FedEx,Mumbai,Delhi,5139,9,,,
SHP04296,WH6,DHL,Pune,Hyderabad,18361,2,,,
SHP04297,WH7,FedEx,Mumbai,Delhi,15351,5,,,
SHP04298,WH5,BlueDart,Pune,Hyderabad,5676,5,,,
SHP04299,WH1,UPS,Pune,Hyderabad,3545,6,,,
SHP04300,WH6,FedEx,Mumbai,Delhi,2878,5,,,
SHP04301,WH3,DHL,Pune,Hyderabad,11738,8,,,
SHP04302,WH2,BlueDart,Chennai,Bangalore,6074,9,,,
SHP04303,WH5,FedEx,Mumbai,Delhi,2394,6,,,
SHP04304,WH8,BlueDart,Mumbai,Delhi,5118,7,,,
SHP04305,WH4,FedEx,Pune,Hyderabad,15532,3,,,
SHP04306,WH7,BlueDart,Mumbai,Delhi,10730,1,,,
SHP04307,WH5,FedEx,Chennai,Bangalore,11866,8,,,
SHP04308,WH4,UPS,Pune,Hyderabad,9086,2,,,
SHP04309,WH3,BlueDart,Chennai,Bangalore,9190,5,,,
SHP04310,WH7,DHL,Chennai,Bangalore,18164,1,,,
SHP04311,WH3,BlueDart,Chennai,Bangalore,4761,9,,,
SHP04312,WH3,UPS,Pune,Hyderabad,2501,2,,,
SHP04313,WH6,UPS,Mumbai,Delhi,4188,4,,,
SHP04314,WH3,UPS,Pune,Hyderabad,19550,2,,,
SHP04315,WH1,UPS,Chennai,Bangalore,11825,2,,,
SHP04316,WH2,UPS,Pune,Hyderabad,7503,1,,,
SHP04317,WH5,BlueDart,Pune,Hyderabad,16031,3,,,
SHP04318,WH2,UPS,Mumbai,Delhi,8742,1,,,
SHP04319,WH3,DHL,Pune,Hyderabad,2456,8,,,
SHP04320,WH7,DHL,Mumbai,Delhi,6328,3,,,
SHP04321,WH5,BlueDart,Chennai,Bangalore,12304,3,,,
SHP04322,WH7,BlueDart,Chennai,Bangalore,5704,2,,,
SHP04323,WH1,BlueDart,Pune,Hyderabad,2594,1,,,
SHP04324,WH6,FedEx,Pune,Hyderabad,3319,2,,,
SHP04325,WH2,UPS,Mumbai,Delhi,2308,2,,,
SHP04326,WH7,FedEx,Mumbai,Delhi,6753,3,,,
SHP04327,WH4,DHL,Chennai,Bangalore,1313,7,,,
SHP04328,WH1,FedEx,Pune,Hyderabad,3989,2,,,
SHP04329,WH4,DHL,Chennai,Bangalore,6650,1,,,
SHP04330,WH1,FedEx,Pune,Hyderabad,11375,2,,,
SHP04331,WH1,UPS,Mumbai,Delhi,2339,2,,,
SHP04332,WH5,FedEx,Pune,Hyderabad,1239,1,,,
SHP04333,WH2,DHL,Pune,Hyderabad,14800,7,,,
SHP04334,WH3,BlueDart,Pune,Hyderabad,14968,1,,,
SHP04335,WH4,UPS,Mumbai,Delhi,1063,6,,,
SHP04336,WH3,UPS,Pune,Hyderabad,9079,9,,,
SHP04337,WH1,UPS,Mumbai,Delhi,16459,5,,,
SHP04338,WH7,BlueDart,Mumbai,Delhi,3353,9,,,
SHP04339,WH1,FedEx,Mumbai,Delhi,1382,8,,,
SHP04340,WH1,BlueDart,Pune,Hyderabad,5497,2,,,
SHP04341,WH2,UPS,Pune,Hyderabad,8186,5,,,
SHP04342,WH8,UPS,Chennai,Bangalore,19141,5,,,
SHP04343,WH6,UPS,Mumbai,Delhi,12163,4,,,
SHP04344,WH1,DHL,Pune,Hyderabad,18764,1,,,
SHP04345,WH1,DHL,Pune,Hyderabad,4769,8,,,
SHP04346,WH6,FedEx,Chennai,Bangalore,19275,5,,,
SHP04347,WH3,UPS,Mumbai,Delhi,13261,5,,,
SHP04348,WH6,DHL,Mumbai,Delhi,8516,2,,,
SHP04349,WH1,UPS,Mumbai,Delhi,12144,6,,,
SHP04350,WH2,DHL,Pune,Hyderabad,11286,9,,,
SHP04351,WH8,DHL,Mumbai,Delhi,16927,1,,,
SHP04352,WH7,BlueDart,Mumbai,Delhi,4717,2,,,
SHP04353,WH1,FedEx,Pune,Hyderabad,1375,4,,,
SHP04354,WH8,DHL,Pune,Hyderabad,10517,7,,,
SHP04355,WH5,DHL,Pune,Hyderabad,13317,2,,,
SHP04356,WH3,UPS,Mumbai,Delhi,19800,4,,,
SHP04357,WH1,UPS,Mumbai,Delhi,6306,8,,,
SHP04358,WH1,UPS,Pune,Hyderabad,12051,8,,,
SHP04359,WH3,FedEx,Chennai,Bangalore,6364,7,,,
SHP04360,WH1,FedEx,Mumbai,Delhi,1520,1,,,
SHP04361,WH6,DHL,Mumbai,Delhi,18319,2,,,
SHP04362,WH3,UPS,Chennai,Bangalore,6293,1,,,
SHP04363,WH3,BlueDart,Mumbai,Delhi,7153,3,,,
SHP04364,WH1,UPS,Chennai,Bangalore,15699,3,,,
SHP04365,WH8,UPS,Mumbai,Delhi,10646,7,,,
SHP04366,WH8,BlueDart,Pune,Hyderabad,3843,4,,,
SHP04367,WH1,BlueDart,Mumbai,Delhi,15590,7,,,
SHP04368,WH8,UPS,Pune,Hyderabad,10614,3,,,
SHP04369,WH3,DHL,Pune,Hyderabad,18160,1,,,
SHP04370,WH7,DHL,Pune,Hyderabad,16825,6,,,
SHP04371,WH5,DHL,Mumbai,Delhi,14437,8,,,
SHP04372,WH1,BlueDart,Mumbai,Delhi,5091,8,,,
SHP04373,WH1,UPS,Pune,Hyderabad,14543,5,,,
SHP04374,WH6,FedEx,Pune,Hyderabad,3650,3,,,
SHP04375,WH2,BlueDart,Mumbai,Delhi,3222,4,,,
SHP04376,WH3,BlueDart,Pune,Hyderabad,16983,3,,,
SHP04377,WH4,UPS,Mumbai,Delhi,9565,4,,,
SHP04378,WH6,UPS,Mumbai,Delhi,10116,8,,,
SHP04379,WH6,BlueDart,Pune,Hyderabad,15895,8,,,
SHP04380,WH8,DHL,Pune,Hyderabad,4153,6,,,
SHP04381,WH7,FedEx,Mumbai,Delhi,1923,9,,,
SHP04382,WH5,FedEx,Mumbai,Delhi,11516,6,,,
SHP04383,WH4,FedEx,Chennai,Bangalore,4298,8,,,
SHP04384,WH3,DHL,Mumbai,Delhi,7192,4,,,
SHP04385,WH7,UPS,Pune,Hyderabad,18948,9,,,
SHP04386,WH1,UPS,Mumbai,Delhi,6091,9,,,
SHP04387,WH8,FedEx,Chennai,Bangalore,7089,6,,,
SHP04388,WH4,UPS,Pune,Hyderabad,3899,5,,,
SHP04389,WH4,BlueDart,Mumbai,Delhi,9458,9,,,
SHP04390,WH6,DHL,Mumbai,Delhi,13990,2,,,
SHP04391,WH6,UPS,Mumbai,Delhi,9212,5,,,
SHP04392,WH3,BlueDart,Mumbai,Delhi,10118,8,,,
SHP04393,WH8,FedEx,Pune,Hyderabad,18100,4,,,
SHP04394,WH6,UPS,Chennai,Bangalore,3931,2,,,
SHP04395,WH6,UPS,Pune,Hyderabad,10425,5,,,
SHP04396,WH7,FedEx,Pune,Hyderabad,12053,6,,,
SHP04397,WH3,FedEx,Mumbai,Delhi,19267,2,,,
SHP04398,WH3,FedEx,Pune,Hyderabad,5158,1,,,
SHP04399,WH6,BlueDart,Chennai,Bangalore,2347,5,,,
SHP04400,WH7,DHL,Pune,Hyderabad,12871,2,,,
SHP04401,WH3,FedEx,Mumbai,Delhi,19102,8,,,
SHP04402,WH4,UPS,Mumbai,Delhi,3517,2,,,
SHP04403,WH6,DHL,Pune,Hyderabad,8285,7,,,
SHP04404,WH2,UPS,Mumbai,Delhi,1706,6,,,
SHP04405,WH1,UPS,Pune,Hyderabad,3887,6,,,
SHP04406,WH2,UPS,Mumbai,Delhi,13536,5,,,
SHP04407,WH8,BlueDart,Chennai,Bangalore,18831,4,,,
SHP04408,WH6,FedEx,Mumbai,Delhi,2628,4,,,
SHP04409,WH4,DHL,Chennai,Bangalore,12252,1,,,
SHP04410,WH4,DHL,Mumbai,Delhi,19103,3,,,
SHP04411,WH8,BlueDart,Pune,Hyderabad,11325,1,,,
SHP04412,WH3,UPS,Mumbai,Delhi,6272,1,,,
SHP04413,WH3,DHL,Chennai,Bangalore,8175,8,,,
SHP04414,WH1,FedEx,Chennai,Bangalore,7088,5,,,
SHP04415,WH2,FedEx,Chennai,Bangalore,16135,6,,,
SHP04416,WH7,FedEx,Mumbai,Delhi,3604,6,,,
SHP04417,WH7,FedEx,Pune,Hyderabad,1281,6,,,
SHP04418,WH5,FedEx,Mumbai,Delhi,10504,3,,,
SHP04419,WH2,FedEx,Pune,Hyderabad,18548,4,,,
SHP04420,WH4,DHL,Mumbai,Delhi,11367,9,,,
SHP04421,WH2,FedEx,Chennai,Bangalore,3189,8,,,
SHP04422,WH4,FedEx,Mumbai,Delhi,19744,7,,,
SHP04423,WH2,DHL,Mumbai,Delhi,8142,2,,,
SHP04424,WH4,UPS,Mumbai,Delhi,10892,6,,,
SHP04425,WH4,DHL,Pune,Hyderabad,19592,5,,,
SHP04426,WH7,UPS,Pune,Hyderabad,18939,1,,,
SHP04427,WH3,BlueDart,Mumbai,Delhi,7450,7,,,
SHP04428,WH8,DHL,Chennai,Bangalore,1690,6,,,
SHP04429,WH2,BlueDart,Pune,Hyderabad,13313,6,,,
SHP04430,WH6,BlueDart,Mumbai,Delhi,3237,6,,,
SHP04431,WH8,BlueDart,Mumbai,Delhi,6664,3,,,
SHP04432,WH4,UPS,Chennai,Bangalore,2715,4,,,
SHP04433,WH3,FedEx,Pune,Hyderabad,2737,2,,,
SHP04434,WH8,UPS,Mumbai,Delhi,19651,9,,,
SHP04435,WH1,DHL,Chennai,Bangalore,4325,9,,,
SHP04436,WH4,FedEx,Mumbai,Delhi,19355,9,,,
SHP04437,WH5,FedEx,Chennai,Bangalore,2699,3,,,
SHP04438,WH2,BlueDart,Mumbai,Delhi,18971,4,,,
SHP04439,WH3,DHL,Pune,Hyderabad,19576,3,,,
SHP04440,WH3,FedEx,Chennai,Bangalore,1091,3,,,
SHP04441,WH3,UPS,Mumbai,Delhi,7112,9,,,
SHP04442,WH4,BlueDart,Pune,Hyderabad,1145,9,,,
SHP04443,WH3,UPS,Chennai,Bangalore,8184,3,,,
SHP04444,WH3,DHL,Pune,Hyderabad,2087,7,,,
SHP04445,WH8,FedEx,Mumbai,Delhi,11719,4,,,
SHP04446,WH7,UPS,Pune,Hyderabad,11278,5,,,
SHP04447,WH4,UPS,Chennai,Bangalore,7692,4,,,
SHP04448,WH7,FedEx,Pune,Hyderabad,1037,3,,,
SHP04449,WH3,DHL,Mumbai,Delhi,12868,8,,,
SHP04450,WH7,DHL,Chennai,Bangalore,4759,9,,,
SHP04451,WH4,UPS,Mumbai,Delhi,17023,9,,,
SHP04452,WH7,FedEx,Chennai,Bangalore,10337,7,,,
SHP04453,WH4,FedEx,Pune,Hyderabad,12687,9,,,
SHP04454,WH2,UPS,Pune,Hyderabad,4010,3,,,
SHP04455,WH4,BlueDart,Pune,Hyderabad,18440,4,,,
SHP04456,WH6,FedEx,Pune,Hyderabad,8146,7,,,
SHP04457,WH5,DHL,Mumbai,Delhi,10710,5,,,
SHP04458,WH4,BlueDart,Mumbai,Delhi,10424,7,,,
SHP04459,WH3,FedEx,Chennai,Bangalore,2593,9,,,
SHP04460,WH7,UPS,Pune,Hyderabad,7040,6,,,
SHP04461,WH6,UPS,Pune,Hyderabad,3667,6,,,
SHP04462,WH8,DHL,Mumbai,Delhi,6901,1,,,
SHP04463,WH2,FedEx,Chennai,Bangalore,3715,2,,,
SHP04464,WH4,DHL,Mumbai,Delhi,10385,3,,,
SHP04465,WH8,BlueDart,Mumbai,Delhi,2061,9,,,
SHP04466,WH3,UPS,Mumbai,Delhi,14725,4,,,
SHP04467,WH7,DHL,Chennai,Bangalore,18530,1,,,
SHP04468,WH2,FedEx,Pune,Hyderabad,6845,5,,,
SHP04469,WH1,FedEx,Pune,Hyderabad,11135,9,,,
SHP04470,WH8,DHL,Mumbai,Delhi,8681,5,,,
SHP04471,WH6,DHL,Chennai,Bangalore,16759,5,,,
SHP04472,WH1,BlueDart,Pune,Hyderabad,6088,6,,,
SHP04473,WH5,FedEx,Mumbai,Delhi,15902,7,,,
SHP04474,WH4,DHL,Pune,Hyderabad,4628,9,,,
SHP04475,WH7,UPS,Mumbai,Delhi,11699,6,,,
SHP04476,WH2,DHL,Chennai,Bangalore,1624,3,,,
SHP04477,WH6,FedEx,Pune,Hyderabad,2223,2,,,
SHP04478,WH6,DHL,Chennai,Bangalore,5109,3,,,
SHP04479,WH5,BlueDart,Chennai,Bangalore,1621,5,,,
SHP04480,WH2,DHL,Mumbai,Delhi,11456,1,,,
SHP04481,WH4,FedEx,Chennai,Bangalore,18055,5,,,
SHP04482,WH5,DHL,Pune,Hyderabad,13032,5,,,
SHP04483,WH3,UPS,Mumbai,Delhi,9734,9,,,
SHP04484,WH1,BlueDart,Chennai,Bangalore,8378,3,,,
SHP04485,WH4,FedEx,Chennai,Bangalore,5016,4,,,
SHP04486,WH7,DHL,Pune,Hyderabad,16679,6,,,
SHP04487,WH2,UPS,Mumbai,Delhi,4733,2,,,
SHP04488,WH3,FedEx,Mumbai,Delhi,2782,2,,,
SHP04489,WH8,DHL,Chennai,Bangalore,9591,3,,,
SHP04490,WH1,UPS,Chennai,Bangalore,11379,9,,,
SHP04491,WH1,UPS,Pune,Hyderabad,3957,2,,,
SHP04492,WH8,BlueDart,Mumbai,Delhi,14769,4,,,
SHP04493,WH3,BlueDart,Mumbai,Delhi,10782,4,,,
SHP04494,WH2,FedEx,Chennai,Bangalore,6194,5,,,
SHP04495,WH3,UPS,Pune,Hyderabad,15509,2,,,
SHP04496,WH7,UPS,Mumbai,Delhi,4108,3,,,
SHP04497,WH8,FedEx,Chennai,Bangalore,18479,4,,,
SHP04498,WH6,DHL,Chennai,Bangalore,12495,1,,,
SHP04499,WH3,FedEx,Mumbai,Delhi,16406,1,,,
SHP04500,WH7,UPS,Pune,Hyderabad,11763,9,,,
SHP04501,WH7,DHL,Pune,Hyderabad,13228,2,,,
SHP04502,WH1,UPS,Chennai,Bangalore,12313,1,,,
SHP04503,WH5,BlueDart,Mumbai,Delhi,16385,5,,,
SHP04504,WH6,FedEx,Mumbai,Delhi,3674,1,,,
SHP04505,WH5,FedEx,Mumbai,Delhi,4322,1,,,
SHP04506,WH7,BlueDart,Mumbai,Delhi,8775,2,,,
SHP04507,WH7,FedEx,Mumbai,Delhi,8765,6,,,
SHP04508,WH3,BlueDart,Mumbai,Delhi,12743,5,,,
SHP04509,WH6,DHL,Mumbai,Delhi,19783,8,,,
SHP04510,WH8,UPS,Chennai,Bangalore,14080,7,,,
SHP04511,WH3,BlueDart,Pune,Hyderabad,16750,4,,,
SHP04512,WH7,UPS,Mumbai,Delhi,18548,4,,,
SHP04513,WH6,BlueDart,Chennai,Bangalore,15695,5,,,
SHP04514,WH5,DHL,Pune,Hyderabad,17138,6,,,
SHP04515,WH5,BlueDart,Mumbai,Delhi,17967,2,,,
SHP04516,WH6,BlueDart,Pune,Hyderabad,1767,2,,,
SHP04517,WH8,BlueDart,Mumbai,Delhi,6958,8,,,
SHP04518,WH8,BlueDart,Chennai,Bangalore,1383,3,,,
SHP04519,WH1,BlueDart,Pune,Hyderabad,19304,1,,,
SHP04520,WH4,BlueDart,Mumbai,Delhi,19740,5,,,
SHP04521,WH6,FedEx,Chennai,Bangalore,2451,5,,,
SHP04522,WH6,BlueDart,Chennai,Bangalore,19579,7,,,
SHP04523,WH5,FedEx,Pune,Hyderabad,5096,5,,,
SHP04524,WH4,DHL,Pune,Hyderabad,18275,2,,,
SHP04525,WH7,DHL,Pune,Hyderabad,2535,2,,,
SHP04526,WH1,DHL,Chennai,Bangalore,3812,2,,,
SHP04527,WH6,BlueDart,Chennai,Bangalore,17111,2,,,
SHP04528,WH2,UPS,Pune,Hyderabad,2364,7,,,
SHP04529,WH5,BlueDart,Pune,Hyderabad,14522,3,,,
SHP04530,WH7,DHL,Chennai,Bangalore,6647,3,,,
SHP04531,WH4,UPS,Pune,Hyderabad,2747,3,,,
SHP04532,WH8,FedEx,Mumbai,Delhi,14944,3,,,
SHP04533,WH5,DHL,Chennai,Bangalore,4715,6,,,
SHP04534,WH6,BlueDart,Pune,Hyderabad,17711,9,,,
SHP04535,WH7,UPS,Pune,Hyderabad,12285,8,,,
SHP04536,WH5,FedEx,Chennai,Bangalore,3998,8,,,
SHP04537,WH4,FedEx,Chennai,Bangalore,12085,9,,,
SHP04538,WH7,FedEx,Mumbai,Delhi,9731,1,,,
SHP04539,WH5,UPS,Chennai,Bangalore,9408,3,,,
SHP04540,WH4,FedEx,Mumbai,Delhi,5094,6,,,
SHP04541,WH5,BlueDart,Pune,Hyderabad,8430,5,,,
SHP04542,WH7,DHL,Pune,Hyderabad,12422,2,,,
SHP04543,WH4,DHL,Chennai,Bangalore,1773,8,,,
SHP04544,WH1,DHL,Pune,Hyderabad,12595,5,,,
SHP04545,WH8,UPS,Pune,Hyderabad,15097,4,,,
SHP04546,WH6,DHL,Chennai,Bangalore,2470,1,,,
SHP04547,WH8,DHL,Mumbai,Delhi,13473,2,,,
SHP04548,WH7,DHL,Chennai,Bangalore,19377,2,,,
SHP04549,WH2,DHL,Mumbai,Delhi,9231,7,,,
SHP04550,WH4,DHL,Chennai,Bangalore,14862,6,,,
SHP04551,WH6,DHL,Chennai,Bangalore,12919,6,,,
SHP04552,WH1,UPS,Chennai,Bangalore,8265,4,,,
SHP04553,WH7,FedEx,Pune,Hyderabad,12426,8,,,
SHP04554,WH7,DHL,Pune,Hyderabad,9552,6,,,
SHP04555,WH6,BlueDart,Pune,Hyderabad,13030,2,,,
SHP04556,WH7,BlueDart,Pune,Hyderabad,11623,4,,,
SHP04557,WH2,UPS,Pune,Hyderabad,13839,9,,,
SHP04558,WH2,DHL,Chennai,Bangalore,18423,2,,,
SHP04559,WH4,UPS,Chennai,Bangalore,14005,4,,,
SHP04560,WH3,DHL,Mumbai,Delhi,19240,5,,,
SHP04561,WH2,DHL,Mumbai,Delhi,16339,8,,,
SHP04562,WH3,DHL,Pune,Hyderabad,19997,9,,,
SHP04563,WH3,BlueDart,Pune,Hyderabad,12086,6,,,
SHP04564,WH5,UPS,Chennai,Bangalore,14918,1,,,
SHP04565,WH1,BlueDart,Mumbai,Delhi,13138,4,,,
SHP04566,WH2,UPS,Mumbai,Delhi,14142,5,,,
SHP04567,WH6,FedEx,Pune,Hyderabad,16716,6,,,
SHP04568,WH4,UPS,Mumbai,Delhi,13909,1,,,
SHP04569,WH5,FedEx,Mumbai,Delhi,5685,7,,,
SHP04570,WH8,DHL,Mumbai,Delhi,7863,6,,,
SHP04571,WH1,UPS,Chennai,Bangalore,10706,5,,,
SHP04572,WH3,UPS,Mumbai,Delhi,10788,4,,,
SHP04573,WH5,UPS,Pune,Hyderabad,4669,7,,,
SHP04574,WH7,UPS,Chennai,Bangalore,7279,8,,,
SHP04575,WH6,BlueDart,Chennai,Bangalore,8725,2,,,
SHP04576,WH8,BlueDart,Pune,Hyderabad,4613,5,,,
SHP04577,WH8,UPS,Mumbai,Delhi,14691,5,,,
SHP04578,WH6,DHL,Mumbai,Delhi,8996,7,,,
SHP04579,WH3,FedEx,Mumbai,Delhi,3499,7,,,
SHP04580,WH5,UPS,Pune,Hyderabad,8428,6,,,
SHP04581,WH7,UPS,Pune,Hyderabad,1044,8,,,
SHP04582,WH6,UPS,Mumbai,Delhi,2262,8,,,
SHP04583,WH6,UPS,Mumbai,Delhi,16019,8,,,
SHP04584,WH7,FedEx,Pune,Hyderabad,6207,5,,,
SHP04585,WH2,BlueDart,Chennai,Bangalore,18331,6,,,
SHP04586,WH2,BlueDart,Chennai,Bangalore,13110,7,,,
SHP04587,WH5,UPS,Chennai,Bangalore,17259,3,,,
SHP04588,WH5,BlueDart,Pune,Hyderabad,10677,4,,,
SHP04589,WH5,BlueDart,Chennai,Bangalore,2721,5,,,
SHP04590,WH3,FedEx,Pune,Hyderabad,19871,5,,,
SHP04591,WH1,UPS,Pune,Hyderabad,2612,3,,,
SHP04592,WH3,FedEx,Chennai,Bangalore,4262,3,,,
SHP04593,WH3,BlueDart,Pune,Hyderabad,19469,2,,,
SHP04594,WH6,FedEx,Mumbai,Delhi,14857,1,,,
SHP04595,WH5,FedEx,Mumbai,Delhi,14670,8,,,
SHP04596,WH2,FedEx,Chennai,Bangalore,7948,2,,,
SHP04597,WH2,FedEx,Chennai,Bangalore,12669,8,,,
SHP04598,WH6,BlueDart,Chennai,Bangalore,2667,1,,,
SHP04599,WH3,FedEx,Mumbai,Delhi,5525,2,,,
SHP04600,WH8,BlueDart,Mumbai,Delhi,5094,1,,,
SHP04601,WH8,DHL,Mumbai,Delhi,7498,8,,,
SHP04602,WH8,UPS,Pune,Hyderabad,17688,2,,,
SHP04603,WH1,DHL,Mumbai,Delhi,16929,5,,,
SHP04604,WH6,UPS,Mumbai,Delhi,14005,3,,,
SHP04605,WH5,BlueDart,Mumbai,Delhi,4868,3,,,
SHP04606,WH4,BlueDart,Mumbai,Delhi,3710,1,,,
SHP04607,WH6,FedEx,Mumbai,Delhi,19762,5,,,
SHP04608,WH3,DHL,Mumbai,Delhi,19271,3,,,
SHP04609,WH6,DHL,Chennai,Bangalore,13002,6,,,
SHP04610,WH2,DHL,Chennai,Bangalore,16338,7,,,
SHP04611,WH8,UPS,Chennai,Bangalore,12642,8,,,
SHP04612,WH2,FedEx,Chennai,Bangalore,7860,9,,,
SHP04613,WH8,UPS,Pune,Hyderabad,6446,5,,,
SHP04614,WH6,UPS,Chennai,Bangalore,12900,6,,,
SHP04615,WH1,BlueDart,Pune,Hyderabad,7386,2,,,
SHP04616,WH8,FedEx,Mumbai,Delhi,16964,2,,,
SHP04617,WH1,UPS,Pune,Hyderabad,17330,2,,,
SHP04618,WH6,DHL,Mumbai,Delhi,11502,8,,,
SHP04619,WH8,UPS,Chennai,Bangalore,3486,7,,,
SHP04620,WH1,FedEx,Mumbai,Delhi,1835,1,,,
